EVENT_ID,EVENT_TIMESTAMP,EVENT_TYPE,USER_NAME,CLIENT_IP,REPORTED_CLIENT_TYPE,REPORTED_CLIENT_VERSION,FIRST_AUTHENTICATION_FACTOR,SECOND_AUTHENTICATION_FACTOR,IS_SUCCESS,ERROR_CODE,ERROR_MESSAGE,RELATED_EVENT_ID,CONNECTION
15002897585,2023-08-17 12:08:00.548000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899081,2023-08-17 12:06:44.928000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897589,2023-08-17 12:08:01.571000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899089,2023-08-17 12:06:46.652000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897689,2023-08-17 12:09:05.925000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897441,2023-08-17 12:01:25.434000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899101,2023-08-17 12:06:50.402000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897721,2023-08-17 12:10:54.100000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899221,2023-08-17 12:08:32.139000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899337,2023-08-17 12:10:24.544000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899333,2023-08-17 12:10:24.528000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899329,2023-08-17 12:10:23.171000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899321,2023-08-17 12:10:19.716000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899093,2023-08-17 12:06:47.689000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002898953,2023-08-17 10:05:29.272000-07:00,LOGIN,WARLYBARD1,140.182.107.7,SNOWFLAKE_UI,20230817130508,PASSWORD,,YES,,,0,
15002899473,2023-08-17 10:05:19.724000-07:00,LOGIN,WARLYBARD1,140.182.107.7,SNOWFLAKE_UI,20230817130508,PASSWORD,,NO,390106,PASSWORD_EXPIRED,0,
15002899013,2023-08-17 12:06:04.848000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899017,2023-08-17 12:06:05.362000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899025,2023-08-17 12:06:11.423000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899021,2023-08-17 12:06:10.967000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897701,2023-08-17 12:09:30.360000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899009,2023-08-17 12:05:40.312000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897469,2023-08-17 12:06:08.457000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899005,2023-08-17 12:05:20.491000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002898977,2023-08-17 12:03:03.906000-07:00,LOGIN,WARLYBARD1,140.182.107.7,SNOWFLAKE_UI,20230817150301,PASSWORD,,YES,,,0,
15002899193,2023-08-17 12:08:24.418000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897693,2023-08-17 12:09:13.583000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899341,2023-08-17 12:10:27.644000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899109,2023-08-17 12:06:59.852000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899053,2023-08-17 12:06:37.190000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899057,2023-08-17 12:06:38.014000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899061,2023-08-17 12:06:38.779000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899037,2023-08-17 12:06:20.902000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897525,2023-08-17 12:06:40.725000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897521,2023-08-17 12:06:40.093000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899077,2023-08-17 12:06:42.940000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897473,2023-08-17 12:06:11.479000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
